Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,On- or Off- Budget,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
005,Department of Agriculture,49,Farm Service Agency,1140,Agricultural Credit Insurance Fund Program Account,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"597,161","433,660","467,111","405,000","422,000","396,000","347,000","451,000","475,000","400,000","460,000","512,000","485,000","457,000","459,000","461,000","458,000","557,000","494,000","460,000","406,000","379,000","405,000","394,000","390,000","397,000","406,000","410,000","413,000"
005,Department of Agriculture,49,Farm Service Agency,1140,Agricultural Credit Insurance Fund Program Account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,796","16,992","61,000","64,000","143,000","291,000",0,"725,000","322,000","1,286,000","247,000","9,000","163,000","181,000","103,000","146,000","236,000","854,000","171,000","199,000","178,000","193,000","123,000","1,000","1,000","1,000","1,000","1,000"
005,Department of Agriculture,49,Farm Service Agency,1144,Discrimination Claims Settlement,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,150,000",0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,1336,Commodity Credit Corporation Export Loans Program Account,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,320","3,320","3,381","3,000","3,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","5,000","5,000","5,000","5,000","7,000","7,000","7,000","6,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000"
005,Department of Agriculture,49,Farm Service Agency,1336,Commodity Credit Corporation Export Loans Program Account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"317,244","752,064","403,238","502,000","424,000",0,"200,000","322,000","209,000","194,000","413,000","776,000","600,000","518,000","197,000","144,000","105,000","61,000","68,000","-187,000","49,000","59,000","14,000","52,000","6,000","6,000","6,000","6,000","6,000"
005,Department of Agriculture,49,Farm Service Agency,2701,USDA Supplemental Assistance,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000","14,000","3,000",0,0,0,0,"6,000",0,0,"2,800,000","602,000",0,"296,000","2,000","2,000","2,000","2,000","2,000",0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3301,Farm Storage Facility Loans Program Account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","4,000","4,000","2,000","5,000","15,000","4,000","1,000","62,000","15,000","5,000","7,000","8,000","8,000","11,000","9,000",0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3302,Apple loans program account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3303,Emergency Boll Weevil Loan Program Account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,"3,000",0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3304,Grassroots Source Water Protection Program,12,302,Conservation and land management,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000","4,000","5,000","5,000","4,000","4,000","6,000","6,000","6,000",0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3304,Grassroots Source Water Protection Program,12,302,Conservation and land management,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3305,Reforestation Pilot Program,12,302,Conservation and land management,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3314,Dairy indemnity program,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3314,Dairy indemnity program,12,351,Farm income stabilization,Mandatory,On-budget,"6,650","1,000","4,050","4,050","3,240","3,290","1,700",176,"7,000","1,800",100,"9,095",648,95,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3315,Agricultural Conservation Program,12,302,Conservation and land management,Discretionary,On-budget,"190,000",0,"340,000","226,600","190,000","190,000","190,000","190,000","190,000","190,000","190,000","180,739","176,935","176,935","176,935","182,369","190,150","194,435","194,435","194,650","100,000","75,000",0,0,0,0,"-45,000",0,0,0,"-4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3316,Emergency Conservation Program,12,453,Disaster relief and insurance,Discretionary,On-budget,"10,000","2,500","10,000","30,000","10,000","35,000","10,000","8,800",0,"19,000",0,"5,000","10,000","1,000","5,000","29,927","10,000","22,500","64,367","25,000",0,"30,000","95,000","34,000","28,000","60,000","80,000",0,0,"12,000","100,000","162,000","18,000","204,000",0,0,0,"123,000","25,000",0,"9,000",0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3316,Emergency Conservation Program,12,453,Disaster relief and insurance,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3317,"Aquaculture Assistance, Recovery Act",12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3319,Conservation Reserve Program,12,302,Conservation and land management,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,085,760","1,727,539","1,010,978","1,314,926","1,611,277","1,547,150","1,743,274","1,743,000","1,782,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,3335,Cropland adjustment program,12,351,Farm income stabilization,Discretionary,On-budget,"42,000","21,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,4140,Agricultural Credit Insurance Fund Liquidating Account,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,4140,Agricultural Credit Insurance Fund Liquidating Account,12,351,Farm income stabilization,Mandatory,On-budget,"844,214","399,970","1,391,189","4,148,553","6,527,432","5,592,084","7,388,122","6,018,800","5,465,552","9,321,687","9,795,887","4,627,347","2,933,223","4,757,281","6,314,495","5,458,548","4,043,106","944,030","-69,639","50,872","137,000","-1,301,000","-1,260,000","-1,150,000","-1,042,000","-866,000","-800,000","-800,000","-822,000","-700,000","-550,000","-445,000","-375,000","-325,000","-244,000","-200,000","-200,000","-180,000","-151,000","-110,000","-89,000","-77,000","-68,000","-60,000","-53,000","-48,000"
005,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,302,Conservation and land management,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"142,000","1,968,000","2,147,000","1,775,000","1,848,000","2,072,000","1,985,000","1,809,000","1,801,000","1,863,000","1,901,000","1,954,000","2,001,000","1,944,000","1,904,000","1,963,000","1,975,000","1,880,000","1,852,000","1,814,000","1,840,000","1,895,000","1,985,000","2,057,000","2,139,000"
005,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000",0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,351,Farm income stabilization,Mandatory,On-budget,"2,777,250",0,"946,328","534,770","6,523,938","3,095,610","4,207,260","16,063,411","27,382,427","159,780","15,192,013","23,034,593","20,064,575","11,081,280","12,246,162","6,150,561","8,908,332","11,928,127","13,371,320","11,993,616","2,202,000","4,705,000","6,713,000","8,452,000","18,674,000","28,325,000","21,571,000","14,760,000","16,470,000","25,239,000","22,467,000","17,332,000","9,311,000","5,553,000","10,086,000","5,433,000","6,101,000","5,783,000","7,068,000","8,004,000","8,994,000","12,384,000","13,360,000","11,431,000","6,457,000","5,105,000"
005,Department of Agriculture,49,Farm Service Agency,4338,Commodity Credit Corporation Guaranteed Loans Liquidating Account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"122,554","836,633","4,386,620","443,570",0,0,0,0,0,0,0,"-319,000","-501,000",0,"-390,000","-1,761,000","-900,000","-190,000","-200,000","-4,000","-5,000","-11,000","-34,000","-10,000","-10,000","-8,000","-9,000","-6,000","-1,000",0,0
005,Department of Agriculture,49,Farm Service Agency,5531,Agricultural Disaster Relief Fund,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"833,000","703,000","1,073,000","1,305,000","400,000","1,595,000","32,000","63,000",0,0,0,0,0
005,Department of Agriculture,49,Farm Service Agency,5635,Pima Agriculture Cotton Trust Fund,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,000","16,000","16,000","16,000","16,000",0,0
005,Department of Agriculture,49,Farm Service Agency,5636,Agriculture Wool Apparel Manufacturers Trust Fund,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,000","30,000","30,000","30,000","30,000",0,0
005,Department of Agriculture,49,Farm Service Agency,8161,Tobacco Trust Fund,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"899,000","891,000","934,000","1,140,000","950,000","937,000","932,000","939,000","947,000","1,120,000","327,000",0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1000,Private Lands Conservation Operations,12,302,Conservation and land management,Discretionary,On-budget,"206,807","51,521","223,144","250,111","262,402","274,670","311,863","310,809","335,974","355,085","364,920","348,669","399,671","444,391","465,435","477,377","509,789","564,251","576,740","591,174","563,000","630,000","621,000","633,000","641,000","661,000","712,000","778,000","820,000","848,000","831,000","822,000","763,000","834,000","853,000","889,000","870,000","828,000","767,000","813,000","846,000","1,606,000","848,000","865,000","874,000","881,000"
005,Department of Agriculture,53,Natural Resources Conservation Service,1000,Private Lands Conservation Operations,12,302,Conservation and land management,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1002,Watershed Rehabilitation Program,12,301,Water resources,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","30,000","30,000","28,000","31,000","31,000","20,000","90,000","40,000","18,000","15,000","14,000","12,000","12,000","-69,000",0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1002,Watershed Rehabilitation Program,12,301,Water resources,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"250,000","73,000","69,000",0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1004,Farm Security and Rural Investment Programs,12,302,Conservation and land management,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,202,000",0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1004,Farm Security and Rural Investment Programs,12,302,Conservation and land management,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"567,000","1,242,000","1,601,000","1,799,000","1,768,000","1,747,000","1,956,000","2,203,000","2,939,000","3,127,000","3,425,000","3,350,000","3,946,000","3,072,000","3,907,000","4,069,000","3,972,000","4,152,000","4,422,000"
005,Department of Agriculture,53,Natural Resources Conservation Service,1010,Resource Conservation and Development,12,302,Conservation and land management,Discretionary,On-budget,"29,972","7,493","30,679","31,959","25,441","32,000","34,046","26,500","30,744","26,000","26,320","25,037","25,020","25,120","25,120","27,255","29,900","32,516","32,516","32,945","33,000","29,000","29,000","34,000","35,000","35,000","42,000","48,000","51,000","52,000","52,000","50,000","51,000","51,000","51,000","51,000","24,000",0,0,"-2,000",0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1066,Watershed Surveys and Planning,12,301,Water resources,Discretionary,On-budget,"25,941","6,486","27,013","29,031","28,334","27,441","29,136","24,190","25,296","24,294","23,828","22,667","20,702","20,702","20,702","21,116","21,959","22,796","22,796","24,403","24,000","14,000","12,000","11,000","10,000","10,000","11,000","11,000","11,000","11,000","7,000","6,000","6,000",0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1072,Watershed and Flood Prevention Operations,12,301,Water resources,Discretionary,On-budget,"211,745","38,408","160,039","269,270","169,607","185,099","192,524","194,045","307,425","195,200","183,843","257,472","177,128","175,873","172,373","255,867","185,703","255,266","278,594","586,307","70,000","181,000","330,000","181,000","194,000","176,000","245,000","200,000","109,000","236,000","428,000","425,000","20,000","520,000","314,000","30,000",0,"216,000","234,000",0,"79,000","180,000","204,000","208,000","210,000","212,000"
005,Department of Agriculture,53,Natural Resources Conservation Service,1080,Wetlands Reserve Program,12,302,Conservation and land management,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1080,Wetlands Reserve Program,12,302,Conservation and land management,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,357",0,"66,675","84,000","77,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,1090,Healthy Forests Reserve Program,12,302,Conservation and land management,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,2086,Agricultural Resource Conservation Demonstration Program Account,12,351,Farm income stabilization,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,644","3,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,2086,Agricultural Resource Conservation Demonstration Program Account,12,351,Farm income stabilization,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,617","1,578",0,0,0,0,0,0,0,"3,000",0,"1,000",0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,2268,Great Plains Conservation Program,12,302,Conservation and land management,Discretionary,On-budget,"22,379","5,951","21,639","22,069","18,689","18,689","20,664","21,500","21,315","21,315","21,531","20,482","20,474","20,474","20,474","20,884","24,637","25,271","25,271","25,658","15,000",0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,3318,Colorado River Basin Salinity Control Program,12,304,Pollution control and abatement,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,"3,804","4,904","5,452","10,341","14,783","14,783","13,783","13,783","5,000","3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005,Department of Agriculture,53,Natural Resources Conservation Service,3320,Water Bank Program,12,302,Conservation and land management,Discretionary,On-budget,"10,000","2,500","10,000","10,000","10,000","10,000","10,000","8,800","8,800","8,800","8,800","8,371","8,371","8,371","9,000","12,240","13,620","18,620","18,620","8,000","1,000",0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,"-1,000","7,000",0,"4,000","4,000",0,0,0,0,0
